area,year,month,mean_mean_temp,max_mean_temp,min_mean_temp,mean_max_temp,max_max_temp,min_max_temp,mean_min_temp,max_min_temp,min_min_temp,mean_sum_rain,max_sum_rain,min_sum_rain,mean_sun_time,max_sun_time,min_sun_time,sum_sun_time,mean_mean_humid,max_mean_humid,min_mean_humid,sum_isOver6TimeSunset
âFìsã{,2020,9,23.470000000000002,28.7,18.0,27.970000000000002,34.8,20.2,20.52,25.3,14.0,3.6166666666666667,26.5,0.0,3.493333333333333,10.3,0.0,104.8,81.2,96.0,64.0,7.0
âFìsã{,2020,10,16.148387096774194,20.9,11.4,20.66774193548387,26.1,13.8,12.380645161290323,18.3,4.9,4.032258064516129,28.5,0.0,3.861290322580645,10.6,0.0,119.7,76.7741935483871,99.0,55.0,10.0
âFìsã{,2020,11,11.476666666666667,16.9,6.7,17.19333333333333,22.0,11.4,6.426666666666667,13.8,0.9,0.36666666666666664,6.5,0.0,6.153333333333333,10.1,0.0,184.6,72.43333333333334,95.0,46.0,18.0
âFìsã{,2020,12,5.012903225806451,9.4,0.1,10.990322580645161,15.7,6.0,0.18387096774193545,6.1,-5.0,0.0,0.0,0.0,6.609677419354839,9.5,0.0,204.9,67.7741935483871,89.0,44.0,22.0
âFìsã{,2021,1,2.7903225806451615,9.3,-0.9,8.674193548387096,17.3,4.2,-2.1580645161290324,4.8,-7.2,0.6290322580645161,9.0,0.0,6.058064516129033,9.9,0.0,187.8,64.19354838709677,87.0,47.0,19.0
âFìsã{,2021,2,5.517857142857143,12.5,1.1,12.560714285714285,22.7,7.2,-0.6571428571428571,8.8,-4.1,1.375,38.5,0.0,8.614285714285714,10.9,0.0,241.2,51.92857142857143,87.0,34.0,24.0
âFìsã{,2021,3,10.600000000000001,17.9,5.3,16.629032258064516,23.8,7.9,5.112903225806452,13.3,-0.3,5.693548387096774,50.5,0.0,6.393548387096774,11.6,0.0,198.2,62.96774193548387,99.0,43.0,18.0
âFìsã{,2021,4,13.453333333333335,17.5,9.0,19.553333333333335,25.4,15.1,7.933333333333334,13.8,2.0,3.35,40.0,0.0,7.28,13.1,0.0,218.4,59.333333333333336,98.0,30.0,18.0
âFìsã{,2021,5,18.274193548387096,21.7,13.9,23.467741935483872,28.2,18.0,13.85483870967742,17.4,7.0,4.096774193548387,27.5,0.0,4.858064516129032,12.3,0.0,150.6,73.45161290322581,100.0,35.0,15.0
âFìsã{,2021,6,21.793333333333333,24.1,19.2,26.64333333333333,31.2,20.7,18.033333333333335,20.9,14.2,8.4,46.5,0.0,4.286666666666666,13.8,0.0,128.6,79.03333333333333,98.0,60.0,9.0
âFìsã{,2021,7,25.154838709677417,29.0,19.9,30.009677419354837,35.4,21.2,22.038709677419355,24.5,19.1,8.516129032258064,42.5,0.0,4.187096774193549,10.9,0.0,129.8,84.93548387096774,100.0,68.0,11.0
âFìsã{,2021,8,26.248387096774195,30.3,18.9,30.74516129032258,36.6,20.3,22.938709677419357,25.9,17.3,11.790322580645162,72.5,0.0,4.225806451612903,11.4,0.0,131.0,82.54838709677419,99.0,58.0,10.0
âFìsã{,2021,9,21.263333333333332,25.1,18.3,25.35,30.5,19.9,18.009999999999998,21.7,15.0,4.933333333333334,48.5,0.0,3.643333333333333,11.8,0.0,109.3,81.53333333333333,99.0,67.0,9.0
âFìsã{,2021,10,16.822580645161292,23.0,11.0,21.596774193548388,29.1,12.8,12.47741935483871,18.8,4.6,3.403225806451613,49.0,0.0,5.367741935483871,11.0,0.0,166.4,77.29032258064517,94.0,59.0,17.0
âFìsã{,2021,11,11.5,16.7,5.2,17.453333333333333,21.5,11.6,6.163333333333333,13.8,-0.9,2.05,36.0,0.0,7.319999999999999,10.1,0.0,219.6,70.8,100.0,55.0,23.0
âFìsã{,2021,12,5.425806451612903,12.7,-0.1,11.154838709677419,19.0,5.6,0.4612903225806452,8.2,-4.8,2.629032258064516,40.0,0.0,7.067741935483871,9.6,0.0,219.1,68.19354838709677,89.0,47.0,22.0
âFìsã{,2022,1,2.1870967741935483,5.7,-0.7,8.12258064516129,11.3,3.5,-2.8677419354838714,3.4,-6.1,0.16129032258064516,5.0,0.0,7.445161290322581,10.1,0.1,230.8,59.12903225806452,90.0,46.0,23.0
âFìsã{,2022,2,3.1107142857142853,6.8,-0.1,9.525,15.6,3.6,-2.2357142857142858,1.2,-5.3,0.9285714285714286,9.0,0.0,7.910714285714286,11.0,0.0,221.5,58.25,87.0,43.0,22.0
âFìsã{,2022,3,9.058064516129033,15.9,2.1,15.67741935483871,24.8,6.7,3.6516129032258067,9.8,-2.6,2.564516129032258,31.5,0.0,6.648387096774194,11.0,0.0,206.1,63.74193548387097,95.0,37.0,20.0
âFìsã{,2022,4,14.306666666666667,21.4,5.9,20.040000000000003,28.5,10.9,9.296666666666665,17.1,-0.6,4.633333333333334,34.5,0.0,5.746666666666667,12.2,0.0,172.4,70.43333333333334,93.0,47.0,13.0
âFìsã{,2022,5,17.845161290322583,23.7,11.2,23.27741935483871,33.2,14.3,12.990322580645161,17.1,6.1,4.225806451612903,27.5,0.0,6.341935483870968,13.6,0.0,196.6,72.80645161290323,99.0,48.0,16.0
âFìsã{,2022,6,22.23,30.8,13.6,27.36,37.6,14.7,18.15,25.6,13.0,2.7666666666666666,43.0,0.0,4.833333333333333,12.1,0.0,145.0,76.86666666666666,98.0,62.0,14.0
âFìsã{,2022,7,26.73125,30.6,22.3,31.80625,37.1,23.5,23.203125,26.0,21.0,11.020833333333334,48.5,0.0,4.51875,10.7,0.0,144.6,80.0625,100.0,62.0,11.0
âFìsã{,2022,8,26.68125,31.3,21.7,31.465625,36.9,25.0,23.203125,26.5,18.2,3.086206896551724,47.5,0.0,4.128125,10.6,0.0,132.1,80.375,94.0,67.0,12.0
âFìsã{,2022,9,23.651612903225807,26.9,18.0,28.37741935483871,33.5,23.5,20.154838709677417,24.5,14.8,9.516129032258064,164.0,0.0,4.274193548387097,10.7,0.0,132.5,81.09677419354838,96.0,62.0,11.0
âFìsã{,2022,10,16.1875,23.0,10.4,20.915625,29.4,13.4,12.109375,18.9,4.3,3.3125,35.5,0.0,4.796875,10.9,0.0,153.5,75.78125,100.0,55.0,13.0
âFìsã{,2022,11,12.45483870967742,16.3,10.0,17.774193548387096,22.2,11.4,7.790322580645161,12.0,3.8,2.0,29.0,0.0,5.858064516129032,10.2,0.0,181.6,76.41935483870968,92.0,57.0,18.0
âFìsã{,2022,12,4.993548387096775,8.0,2.6,10.648387096774194,14.7,6.5,0.3838709677419356,5.8,-3.0,1.0,21.0,0.0,6.074193548387097,9.5,0.0,188.3,70.45161290322581,95.0,42.0,21.0
âFìsã{,2023,1,3.0838709677419356,7.9,-2.5,9.148387096774194,14.1,0.9,-2.116129032258064,3.9,-7.5,0.1774193548387097,4.5,0.0,7.151612903225806,9.9,0.0,221.7,62.806451612903224,92.0,46.0,24.0
âFìsã{,2023,2,4.953571428571428,9.6,0.8,10.975,17.5,2.4,-0.5892857142857143,5.1,-5.3,0.8392857142857143,22.5,0.0,7.214285714285714,11.0,0.0,202.0,56.75,85.0,43.0,19.0
âFìsã{,2023,3,11.348387096774195,17.2,6.0,17.322580645161292,24.1,7.4,5.919354838709677,12.2,-1.2,3.129032258064516,25.0,0.0,6.354838709677419,11.4,0.0,197.0,64.70967741935483,96.0,46.0,20.0
âFìsã{,2023,4,14.566666666666666,20.6,9.4,20.916666666666668,28.8,15.2,8.706666666666667,14.6,3.0,3.3833333333333333,31.5,0.0,7.096666666666667,13.0,0.0,212.9,64.16666666666667,95.0,32.0,19.0
âFìsã{,2023,5,18.14516129032258,25.4,12.2,24.067741935483873,33.0,15.9,12.851612903225806,18.9,7.5,5.145161290322581,36.5,0.0,6.719354838709678,13.0,0.0,208.3,70.61290322580645,95.0,44.0,17.0
âFìsã{,2023,6,22.413333333333334,26.3,17.8,27.116666666666667,32.5,20.2,18.35,22.5,11.5,11.333333333333334,115.5,0.0,4.3100000000000005,13.8,0.0,129.3,78.93333333333334,100.0,55.0,10.0
ã{çË,2004,11,14.952,22.3,11.0,20.456,27.4,13.8,10.448,18.4,5.4,10.18,157.0,0.0,6.787999999999999,10.1,0.0,169.7,73.88,88.0,53.0,17.0
ã{çË,2004,12,11.13225806451613,16.8,6.8,16.706451612903226,22.8,10.6,6.622580645161291,14.8,1.3,5.241935483870968,109.0,0.0,5.764516129032257,9.6,0.0,178.7,72.6774193548387,90.0,54.0,16.0
ã{çË,2005,1,6.903225806451613,11.1,3.8,11.919354838709678,16.9,7.2,2.3,6.6,-2.4,2.193548387096774,37.5,0.0,6.15483870967742,9.9,0.0,190.8,62.806451612903224,88.0,45.0,19.0
ã{çË,2005,2,8.096428571428572,17.3,2.2,12.87857142857143,22.9,5.0,4.046428571428572,14.0,-1.4,6.392857142857143,85.5,0.0,5.257142857142858,10.5,0.0,147.20000000000002,66.89285714285714,94.0,45.0,13.0
ã{çË,2005,3,10.7,15.7,4.8,16.10322580645161,22.1,9.5,5.464516129032258,11.9,-1.1,1.967741935483871,16.5,0.0,7.187096774193549,11.7,0.0,222.8,60.12903225806452,85.0,40.0,20.0
ã{çË,2005,4,17.07,24.8,11.6,22.80666666666667,31.7,16.5,11.72,20.2,6.0,2.2333333333333334,29.0,0.0,7.626666666666667,12.6,0.0,228.8,64.76666666666667,86.0,37.0,19.0
ã{çË,2005,5,20.016129032258064,23.0,18.0,24.574193548387097,29.6,19.8,15.735483870967743,19.7,12.6,5.258064516129032,60.0,0.0,7.041935483870968,12.0,0.0,218.3,69.19354838709677,87.0,49.0,20.0
ã{çË,2005,6,24.003333333333334,29.7,19.5,27.673333333333336,34.5,22.3,20.65,27.0,16.1,8.283333333333333,87.0,0.0,5.196666666666667,12.9,0.0,155.9,75.93333333333334,92.0,56.0,13.0
ã{çË,2005,7,27.56451612903226,30.6,24.2,31.154838709677417,37.4,26.8,24.5258064516129,27.4,20.6,10.161290322580646,130.5,0.0,5.82258064516129,12.5,0.0,180.5,75.0,86.0,58.0,16.0
ã{çË,2005,8,27.532258064516128,30.5,24.6,31.758064516129032,36.2,26.6,24.258064516129032,27.3,21.5,5.903225806451613,95.5,0.0,6.796774193548386,12.1,0.0,210.7,75.80645161290323,91.0,63.0,17.0
ã{çË,2005,9,25.59,27.9,22.0,29.246666666666666,32.6,24.8,22.403333333333332,25.7,17.5,23.283333333333335,310.0,0.0,6.15,10.7,0.0,184.5,78.66666666666667,92.0,61.0,16.0
ã{çË,2005,10,20.580645161290324,26.3,14.8,24.980645161290322,30.6,16.9,16.75483870967742,23.4,10.1,4.806451612903226,30.0,0.0,4.441935483870967,10.8,0.0,137.7,73.35483870967742,91.0,52.0,9.0
ã{çË,2005,11,14.356666666666666,22.3,9.3,19.92,26.6,13.8,9.51,18.6,1.9,2.35,40.5,0.0,6.1,10.3,0.0,183.0,71.13333333333334,92.0,52.0,18.0
ã{çË,2005,12,6.803225806451613,11.9,2.1,12.148387096774194,19.5,6.0,2.148387096774193,6.7,-3.1,0.5483870967741935,11.0,0.0,7.193548387096774,9.7,0.0,223.0,59.38709677419355,82.0,38.0,23.0
ã{çË,2006,1,7.729032258064516,15.7,2.7,12.925806451612903,21.8,7.7,3.1225806451612903,12.5,-3.9,3.8225806451612905,28.5,0.0,5.1,10.0,0.0,158.1,69.35483870967742,90.0,45.0,14.0
ã{çË,2006,2,9.985714285714286,17.0,3.2,14.782142857142857,21.9,8.2,5.089285714285714,14.5,-1.6,4.410714285714286,36.0,0.0,4.742857142857143,10.6,0.0,132.8,65.21428571428571,91.0,41.0,12.0
ã{çË,2006,3,10.832258064516129,15.3,5.1,16.170967741935485,21.6,10.4,5.732258064516128,11.7,-0.2,3.564516129032258,25.5,0.0,7.067741935483871,11.5,0.0,219.1,64.16129032258064,90.0,37.0,20.0
ã{çË,2006,4,15.613333333333333,21.3,11.3,20.506666666666668,27.7,12.4,11.343333333333334,16.5,4.8,7.433333333333334,70.0,0.0,5.736666666666666,11.7,0.0,172.1,68.93333333333334,91.0,44.0,13.0
ã{çË,2006,5,20.68064516129032,23.8,16.9,24.416129032258063,30.7,18.6,17.26451612903226,20.2,13.7,7.709677419354839,61.0,0.0,3.406451612903226,12.0,0.0,105.60000000000001,74.74193548387096,93.0,55.0,9.0
ã{çË,2006,6,23.33,28.5,19.9,27.273333333333333,32.9,21.3,19.896666666666665,23.8,15.8,15.233333333333333,125.0,0.0,4.3133333333333335,12.3,0.0,129.4,78.63333333333334,91.0,66.0,10.0
ã{çË,2006,7,27.570967741935487,30.4,23.5,31.23225806451613,36.0,25.6,24.52258064516129,26.3,21.9,17.43548387096774,155.0,0.0,6.080645161290323,13.0,0.0,188.5,79.6774193548387,94.0,60.0,16.0
ã{çË,2006,8,27.84193548387097,29.4,26.1,32.04193548387097,35.4,28.8,24.541935483870965,26.7,22.6,8.919354838709678,117.5,0.0,6.65483870967742,12.9,0.0,206.3,77.87096774193549,89.0,63.0,17.0
ã{çË,2006,9,24.296666666666667,28.3,21.5,28.256666666666668,33.6,25.3,20.93,24.9,16.7,2.5833333333333335,30.5,0.0,4.54,11.0,0.0,136.2,77.7,87.0,68.0,12.0
ã{çË,2006,10,20.774193548387096,23.7,18.4,26.29032258064516,29.3,23.2,15.890322580645162,20.7,12.2,0.4032258064516129,4.5,0.0,7.370967741935484,11.1,0.5,228.5,70.6774193548387,79.0,50.0,21.0
ã{çË,2006,11,15.563333333333333,19.7,11.6,20.586666666666666,25.2,13.9,10.953333333333335,17.7,5.4,3.4,32.5,0.0,5.216666666666667,10.1,0.0,156.5,69.83333333333333,88.0,45.0,13.0
ã{çË,2006,12,10.358064516129033,16.6,4.1,15.406451612903227,22.3,9.1,5.848387096774194,13.2,-2.3,5.0,67.0,0.0,5.490322580645161,9.7,0.0,170.2,70.51612903225806,90.0,44.0,17.0
ã{çË,2007,1,8.435483870967742,13.6,4.7,13.551612903225807,18.3,10.3,3.838709677419355,10.0,-0.2,0.9193548387096774,16.0,0.0,5.212903225806452,10.2,0.0,161.6,67.64516129032258,87.0,51.0,14.0
ã{çË,2007,2,10.596428571428572,16.6,3.4,16.089285714285715,21.1,9.5,5.578571428571429,13.4,-1.4,2.5714285714285716,26.0,0.0,6.789285714285714,10.6,0.0,190.1,66.71428571428571,92.0,43.0,18.0
ã{çË,2007,3,12.061290322580644,19.8,6.5,17.37741935483871,26.6,11.1,7.038709677419354,15.5,1.8,3.370967741935484,34.0,0.0,7.138709677419354,11.5,0.0,221.29999999999998,65.03225806451613,85.0,42.0,23.0
ã{çË,2007,4,15.496666666666666,19.8,7.9,20.623333333333335,26.8,11.7,10.746666666666666,16.0,2.5,5.083333333333333,59.5,0.0,5.696666666666667,11.5,0.0,170.9,65.66666666666667,86.0,42.0,16.0
ã{çË,2007,5,20.480645161290322,26.0,17.4,25.393548387096775,34.3,19.3,15.845161290322581,19.7,10.6,5.596774193548387,48.5,0.0,7.577419354838709,12.3,0.0,234.9,64.61290322580645,92.0,42.0,21.0
ã{çË,2007,6,23.386666666666667,28.8,18.5,26.92,33.7,19.1,20.266666666666666,26.3,15.0,11.733333333333333,84.0,0.0,4.133333333333334,12.7,0.0,124.0,79.4,92.0,68.0,7.0
ã{çË,2007,7,26.851612903225806,30.0,23.5,30.793548387096774,36.4,25.8,23.56451612903226,25.7,20.5,25.129032258064516,185.0,0.0,5.961290322580646,12.4,0.0,184.8,78.54838709677419,93.0,65.0,14.0
ã{çË,2007,8,27.838709677419356,29.8,25.8,31.67096774193548,34.2,27.4,24.58709677419355,26.0,23.0,10.080645161290322,199.5,0.0,7.858064516129032,12.3,0.0,243.6,78.06451612903226,86.0,66.0,25.0
ã{çË,2007,9,26.44333333333333,28.8,22.8,30.183333333333334,34.4,25.1,23.243333333333332,26.2,20.6,10.15,114.0,0.0,6.1,11.3,0.0,183.0,79.76666666666667,91.0,67.0,16.0
ã{çË,2007,10,21.09032258064516,26.5,14.1,25.816129032258065,32.7,20.3,17.003225806451614,24.3,7.4,1.2580645161290323,18.0,0.0,5.929032258064516,10.7,0.0,183.79999999999998,75.29032258064517,89.0,54.0,17.0
ã{çË,2007,11,14.136666666666667,18.6,8.6,19.653333333333332,23.3,14.6,9.366666666666667,16.7,1.9,2.183333333333333,47.5,0.0,6.12,10.3,0.0,183.6,69.7,90.0,49.0,19.0
ã{çË,2007,12,10.819354838709677,15.8,6.0,15.82258064516129,21.9,10.1,6.316129032258065,13.1,1.5,2.6129032258064515,42.5,0.0,5.348387096774194,9.7,0.0,165.8,64.64516129032258,86.0,48.0,16.0
ã{çË,2008,1,8.51290322580645,17.9,4.6,12.77741935483871,23.7,7.6,4.441935483870967,12.9,-1.1,2.2580645161290325,27.5,0.0,4.932258064516129,9.8,0.0,152.9,68.48387096774194,94.0,46.0,14.0
ã{çË,2008,2,6.613793103448276,10.7,3.7,12.203448275862069,16.8,8.0,1.1413793103448275,6.4,-3.2,1.4827586206896552,19.0,0.0,7.43448275862069,10.8,0.0,215.6,58.172413793103445,88.0,42.0,22.0
ã{çË,2008,3,12.051612903225807,15.7,6.3,17.63225806451613,21.6,11.5,6.909677419354838,12.6,0.6,4.161290322580645,43.0,0.0,7.506451612903225,11.2,0.0,232.7,64.93548387096774,90.0,42.0,24.0
ã{çË,2008,4,15.873333333333333,19.3,11.7,20.563333333333333,23.8,15.0,11.21,15.5,5.7,4.05,43.5,0.0,6.166666666666667,11.7,0.0,185.0,68.9,88.0,43.0,16.0
ã{çË,2008,5,19.929032258064513,23.7,15.5,24.041935483870965,27.9,16.8,15.958064516129031,21.2,11.6,8.161290322580646,70.5,0.0,5.803225806451613,12.3,0.0,179.9,75.16129032258064,93.0,57.0,16.0
ã{çË,2008,6,22.43,26.1,18.2,25.790000000000003,31.2,20.1,19.83,23.5,16.3,24.083333333333332,110.5,0.0,2.2199999999999998,12.1,0.0,66.6,83.9,95.0,63.0,3.0
ã{çË,2008,7,27.916129032258063,30.3,24.8,32.145161290322584,35.8,28.1,24.154838709677417,26.5,21.5,1.0,20.5,0.0,9.009677419354839,12.9,0.2,279.3,75.64516129032258,90.0,69.0,27.0
ã{çË,2008,8,27.30322580645161,31.2,23.9,31.296774193548387,37.0,27.0,24.374193548387098,26.7,21.1,15.935483870967742,154.0,0.0,5.735483870967743,13.0,0.1,177.8,79.58064516129032,91.0,59.0,15.0
ã{çË,2008,9,24.790000000000003,27.3,19.2,28.253333333333334,32.7,20.4,21.896666666666665,24.3,17.9,18.45,280.5,0.0,4.569999999999999,10.7,0.0,137.1,82.43333333333334,95.0,63.0,15.0
ã{çË,2008,10,20.187096774193545,23.0,13.7,24.14516129032258,28.0,15.1,16.62258064516129,20.4,11.2,7.016129032258065,82.5,0.0,4.632258064516129,10.8,0.0,143.6,78.80645161290323,94.0,60.0,13.0
ã{çË,2008,11,13.903333333333334,21.7,6.5,18.85666666666667,26.8,12.2,9.693333333333333,18.6,1.0,4.2,41.5,0.0,5.383333333333334,10.0,0.0,161.5,73.4,87.0,52.0,16.0
ã{çË,2008,12,9.23225806451613,14.8,3.3,15.338709677419354,22.3,9.1,4.012903225806451,8.8,-2.7,1.1451612903225807,13.5,0.0,6.829032258064516,9.8,0.0,211.7,69.90322580645162,92.0,44.0,23.0
ã{çË,2009,1,7.883870967741935,16.5,3.1,12.899999999999999,18.2,6.9,3.161290322580645,13.8,-1.8,3.1129032258064515,43.5,0.0,6.180645161290323,9.9,0.0,191.6,64.29032258064517,93.0,43.0,20.0
ã{çË,2009,2,11.12142857142857,18.3,6.0,16.146428571428572,23.7,8.5,6.607142857142857,14.0,1.3,5.982142857142857,46.0,0.0,5.178571428571429,10.2,0.0,145.0,73.39285714285714,93.0,50.0,14.0
ã{çË,2009,3,12.216129032258063,17.3,7.8,16.661290322580644,23.2,11.8,7.938709677419355,14.8,0.3,7.096774193548387,62.5,0.0,4.990322580645161,11.6,0.0,154.7,69.54838709677419,90.0,47.0,15.0
ã{çË,2009,4,16.12666666666667,20.0,9.6,21.37,26.4,15.1,10.943333333333333,15.9,3.0,4.916666666666667,59.0,0.0,7.930000000000001,12.1,0.0,237.9,66.3,83.0,42.0,20.0
ã{çË,2009,5,20.129032258064516,24.4,16.4,25.241935483870968,31.5,18.6,15.412903225806453,19.8,10.0,3.096774193548387,57.5,0.0,7.941935483870967,13.1,0.0,246.2,67.70967741935483,86.0,50.0,22.0
ã{çË,2009,6,23.466666666666665,28.7,17.9,27.23,33.1,20.6,20.15,26.4,14.9,8.333333333333334,129.5,0.0,4.376666666666667,11.2,0.0,131.3,77.23333333333333,91.0,49.0,11.0
ã{çË,2009,7,27.148387096774194,30.6,22.1,31.39032258064516,35.6,24.0,23.719354838709677,28.1,18.1,3.064516129032258,47.0,0.0,5.090322580645162,11.6,0.0,157.8,77.09677419354838,90.0,66.0,13.0
ã{çË,2009,8,27.5,31.1,25.4,31.29032258064516,36.7,27.1,24.258064516129032,27.2,20.5,9.919354838709678,82.5,0.0,6.712903225806452,11.7,0.0,208.1,78.96774193548387,92.0,59.0,17.0
ã{çË,2009,9,24.496666666666666,27.1,21.6,28.84,31.1,25.6,20.813333333333333,24.4,15.9,6.85,80.0,0.0,6.42,11.4,0.0,192.6,76.63333333333334,94.0,62.0,16.0
ã{çË,2009,10,19.09032258064516,24.6,16.4,23.92258064516129,28.0,19.2,14.90967741935484,22.5,11.4,6.387096774193548,96.0,0.0,5.422580645161291,10.8,0.0,168.1,73.96774193548387,90.0,58.0,16.0
ã{çË,2009,11,14.443333333333333,19.4,10.1,18.926666666666666,24.1,11.6,10.54,17.0,5.6,12.583333333333334,137.5,0.0,4.510000000000001,10.4,0.0,135.3,77.03333333333333,95.0,50.0,13.0
ã{çË,2009,12,9.493548387096775,16.6,4.8,14.861290322580645,22.1,7.9,4.658064516129032,12.6,-0.4,1.8709677419354838,24.0,0.0,6.574193548387097,9.7,0.0,203.8,69.70967741935483,95.0,49.0,21.0
ã{çË,2010,1,7.687096774193549,15.8,2.3,13.435483870967742,21.1,6.8,2.3483870967741933,11.0,-1.8,1.467741935483871,20.0,0.0,6.658064516129032,10.1,0.0,206.4,63.45161290322581,90.0,49.0,20.0
ã{çË,2010,2,10.957142857142857,19.0,5.1,15.564285714285715,23.5,10.1,6.807142857142857,16.1,-0.4,5.285714285714286,48.0,0.0,4.778571428571429,10.8,0.0,133.8,70.32142857142857,94.0,41.0,12.0
ã{çË,2010,3,12.37741935483871,19.5,4.8,16.88064516129032,27.0,7.3,7.877419354838709,16.6,-1.3,8.14516129032258,41.0,0.0,5.038709677419354,11.6,0.0,156.2,71.61290322580645,94.0,39.0,13.0
ã{çË,2010,4,14.976666666666667,20.4,8.0,19.65,25.4,9.5,10.55,17.3,4.5,11.166666666666666,62.0,0.0,4.59,12.1,0.0,137.7,73.73333333333333,94.0,48.0,11.0
ã{çË,2010,5,19.59032258064516,22.9,16.6,23.716129032258067,27.3,20.7,15.325806451612904,20.1,9.7,7.516129032258065,76.0,0.0,6.325806451612903,12.3,0.0,196.1,74.51612903225806,94.0,50.0,18.0
ã{çË,2010,6,22.4,28.4,17.8,25.8,34.4,20.0,19.45,23.9,14.2,25.95,125.5,0.0,3.3233333333333333,13.0,0.0,99.7,85.8,96.0,73.0,9.0
ã{çË,2010,7,27.070967741935487,30.0,23.6,30.845161290322583,35.1,25.8,24.116129032258065,26.8,21.9,9.516129032258064,78.5,0.0,5.061290322580645,12.6,0.0,156.9,82.38709677419355,93.0,72.0,14.0
ã{çË,2010,8,28.23548387096774,30.5,26.0,32.05483870967742,35.5,29.7,25.225806451612904,27.4,23.1,7.274193548387097,52.0,0.0,7.245161290322581,12.2,0.0,224.6,81.58064516129032,93.0,69.0,21.0
ã{çË,2010,9,25.90666666666667,29.8,21.3,30.02,34.6,22.6,22.43,26.0,15.9,2.8333333333333335,19.0,0.0,7.3966666666666665,11.3,0.0,221.9,78.86666666666666,95.0,63.0,21.0
ã{çË,2010,10,20.051612903225806,23.6,14.4,24.016129032258064,28.9,17.3,16.683870967741935,21.0,12.4,8.693548387096774,116.5,0.0,3.670967741935484,10.9,0.0,113.8,77.7741935483871,97.0,57.0,10.0
ã{çË,2010,11,13.780000000000001,18.1,10.1,19.006666666666668,24.2,14.7,9.120000000000001,15.2,4.7,1.8,25.0,0.0,5.89,10.0,0.0,176.7,72.8,95.0,55.0,18.0
ã{çË,2010,12,9.551612903225807,15.4,2.0,14.741935483870968,20.9,4.9,4.758064516129032,11.0,-0.8,2.8870967741935485,42.5,0.0,5.672413793103448,9.9,0.0,164.5,69.25806451612904,96.0,52.0,15.0
ã{çË,2011,1,4.941935483870967,7.0,0.8,10.383870967741935,14.2,4.8,0.43548387096774194,3.6,-3.8,0.0967741935483871,1.5,0.0,6.541935483870968,10.2,0.0,202.8,55.645161290322584,72.0,41.0,19.0
ã{çË,2011,2,9.260714285714286,16.1,4.4,14.657142857142857,22.9,7.4,4.482142857142857,11.8,-1.4,1.9464285714285714,11.5,0.0,5.460714285714286,10.3,0.0,152.9,73.35714285714286,93.0,54.0,14.0
ã{çË,2011,3,10.009677419354839,16.4,5.5,15.770967741935483,22.3,11.6,4.625806451612903,12.3,-1.1,1.0483870967741935,13.5,0.0,7.403225806451613,11.5,0.0,229.5,59.74193548387097,89.0,35.0,20.0
ã{çË,2011,4,15.473333333333333,19.2,11.2,21.43,29.3,15.7,9.896666666666667,16.4,4.0,0.7,12.5,0.0,8.28,12.7,0.0,248.4,61.43333333333333,83.0,47.0,22.0
ã{çË,2011,5,20.299999999999997,26.2,15.6,24.625806451612902,30.7,18.6,16.706451612903226,22.7,11.6,9.46774193548387,69.0,0.0,3.851612903225807,12.7,0.0,119.4,76.51612903225806,96.0,40.0,8.0
ã{çË,2011,6,23.686666666666667,28.9,18.4,26.98,33.8,19.7,20.586666666666666,25.3,16.6,24.8,150.0,0.0,3.06,10.6,0.0,91.8,85.76666666666667,98.0,73.0,8.0
ã{çË,2011,7,26.970967741935485,28.8,24.5,30.190322580645162,32.7,26.0,24.183870967741935,27.0,22.1,7.516129032258065,115.5,0.0,5.987096774193549,12.3,0.0,185.6,80.90322580645162,95.0,66.0,15.0
ã{çË,2011,8,27.44193548387097,29.9,25.0,31.219354838709677,34.3,26.9,24.5,26.6,21.4,6.161290322580645,52.0,0.0,6.161290322580645,12.1,0.0,191.0,79.90322580645162,92.0,68.0,17.0
ã{çË,2011,9,24.8,29.2,19.0,28.573333333333334,33.9,22.8,21.55666666666667,25.6,13.8,17.866666666666667,136.5,0.0,4.430000000000001,11.6,0.0,132.9,79.83333333333333,95.0,62.0,9.0
ã{çË,2011,10,19.861290322580647,22.6,14.8,23.861290322580647,26.9,18.3,16.06774193548387,20.1,9.2,9.35483870967742,142.0,0.0,4.745161290322581,10.6,0.0,147.1,78.54838709677419,95.0,60.0,15.0
ã{çË,2011,11,16.266666666666666,21.3,9.6,20.526666666666664,26.0,15.3,12.386666666666667,19.9,3.3,4.283333333333333,45.0,0.0,4.2733333333333325,10.0,0.0,128.2,80.06666666666666,95.0,49.0,12.0
ã{çË,2011,12,8.53225806451613,15.0,3.9,13.838709677419354,19.4,9.5,3.761290322580645,12.5,-1.9,2.032258064516129,44.5,0.0,6.925806451612903,9.9,0.0,214.7,66.87096774193549,92.0,42.0,23.0
ã{çË,2012,1,6.729032258064516,11.2,2.1,11.806451612903226,15.1,7.3,2.2161290322580647,8.8,-3.9,1.7096774193548387,27.0,0.0,5.890322580645161,10.0,0.0,182.6,64.96774193548387,94.0,46.0,19.0
ã{çË,2012,2,7.651724137931034,15.7,1.6,11.96206896551724,20.1,6.2,3.572413793103448,11.1,-4.6,5.379310344827586,42.0,0.0,4.910344827586207,10.5,0.0,142.4,69.06896551724138,98.0,41.0,14.0
